transaction_id,datetime,customer_id,store_id,item_id,category,quantity,price_base,sum_total,is_refund
TXN-0004085,11/7/2023 15:18,CUST-208961,1,95ce7fd9e510,Grocery,1.17,79.9,93.48,FALSE
TXN-0002616,11/7/2023 15:23,CUST-997544,1,2dce8c213380,Clothing,2.341,54,126.41,FALSE
TXN-0000279,11/7/2023 15:46,CUST-275638,4,2d1a3f2a82f6,Home,2.341,100.9,236.21,FALSE
TXN-0001419,11/7/2023 15:53,CUST-555595,5,9b561ac30434,Electronics,7.022,42.4,297.73,FALSE
TXN-0000811,11/7/2023 16:38,CUST-191458,7,fbceb9eff755,Home,10.534,22.9,241.23,FALSE
TXN-0002224,11/7/2023 16:49,CUST-142946,8,f4da151d1755,Sports,1.17,59.9,70.08,FALSE
TXN-0002747,11/7/2023 17:29,CUST-376509,9,e73753167a73,Home,19.897,99.87,1987.11,FALSE
TXN-0004312,11/7/2023 17:44,CUST-853622,8,aaf59c018712,Home,4.682,57.72,270.25,FALSE
TXN-0004595,11/7/2023 18:12,CUST-943486,9,65a99c721e97,Sports,4.682,149.9,701.83,FALSE
TXN-0002340,11/7/2023 19:25,CUST-186573,5,440764a69c8b,Electronics,9.363,49.9,467.21,FALSE
TXN-0001749,11/7/2023 19:29,CUST-306360,7,796728c0d88a,Electronics,1.17,352,411.84,FALSE
TXN-0000405,11/7/2023 19:38,CUST-640802,2,a1666fae25ee,Clothing,1.17,121.67,142.35,FALSE
TXN-0004158,11/7/2023 19:58,CUST-143944,5,dfa7fba71f1c,Beauty,3.511,239,839.13,FALSE
TXN-0003377,11/7/2023 20:03,CUST-132097,4,05fe660448c7,Sports,4.682,54.45,254.93,FALSE
TXN-0000241,11/7/2023 20:22,CUST-502337,10,bf2f730f9a9f,Home,1.17,119.22,139.49,FALSE
TXN-0001377,11/7/2023 21:09,CUST-921513,8,2243cec97a01,Sports,10.534,49.9,525.65,FALSE
TXN-0002384,11/7/2023 22:11,CUST-535557,7,2e88a8c458b7,Home,2.341,69.9,163.64,FALSE
TXN-0004615,11/8/2023 5:31,CUST-912892,10,543425aac37b,Home,2.342,22.9,53.63,FALSE
TXN-0004500,11/8/2023 8:10,CUST-570743,9,4da5748667ae,Home,1.171,194,227.17,FALSE
TXN-0001762,11/8/2023 8:43,CUST-591870,1,67660e92e334,Home,1.171,145,169.8,FALSE
TXN-0000980,11/8/2023 9:20,CUST-491173,7,419f29a0d38c,Electronics,4.684,59.9,280.57,FALSE
TXN-0001686,11/8/2023 10:31,CUST-780429,8,7f8115a9c4c3,Home,1.171,436.9,511.61,FALSE
TXN-0003539,11/8/2023 11:17,CUST-370728,3,4e543638b6e1,Home,1.171,74.9,87.71,FALSE
TXN-0001396,11/8/2023 11:57,CUST-840605,1,1acf3f6e03a3,Home,1.171,219.9,257.5,TRUE
TXN-0002124,11/8/2023 12:19,CUST-188623,5,624577e2b555,Beauty,1.171,55,64.4,FALSE
TXN-0002129,11/8/2023 12:29,CUST-486179,9,97a6930b4ac6,Electronics,1.171,79.9,93.56,FALSE
TXN-0002877,11/8/2023 12:46,CUST-331522,1,bac97dd6768a,Grocery,2.342,69.9,163.71,FALSE
TXN-0001097,11/8/2023 12:54,CUST-980281,1,8c270c4efbfe,Home,5.855,209.9,1228.96,FALSE
TXN-0004995,11/8/2023 13:51,CUST-430587,2,1d1ab0704a17,Clothing,0.52,799.91,415.95,FALSE
TXN-0002854,11/8/2023 14:41,CUST-629490,1,f2b5e19c8eb3,Grocery,7.026,14.9,104.69,FALSE
TXN-0001927,11/8/2023 14:59,CUST-352256,7,393689c97532,Grocery,2.342,99.9,233.97,FALSE
TXN-0000240,11/8/2023 16:37,CUST-112322,3,2b4ed1e812ef,Home,4.684,295.18,1382.62,FALSE
TXN-0003656,11/8/2023 18:37,CUST-452373,2,624577e2b555,Clothing,1.171,55,64.4,FALSE
TXN-0001753,11/8/2023 19:30,CUST-929729,4,338ad3c75e45,Electronics,7.026,119.63,840.52,FALSE
TXN-0004932,11/9/2023 8:43,CUST-243312,5,adbe89764f7f,Sports,5.858,419.77,2459.01,FALSE
TXN-0003984,11/9/2023 8:49,CUST-461808,5,16781188edcd,Beauty,32.802,29.56,969.63,FALSE
TXN-0004985,11/9/2023 8:50,CUST-365589,9,8746d806aee3,Electronics,3.515,149.9,526.9,FALSE
TXN-0003381,11/9/2023 10:16,CUST-139320,9,55396813af5f,Beauty,2.343,109.9,257.5,FALSE
TXN-0004813,11/9/2023 12:33,CUST-549569,2,9395fe696047,Grocery,1.172,129.9,152.24,FALSE
TXN-0002633,11/9/2023 13:00,CUST-286432,3,10d848b68c87,Sports,2.343,93.73,219.61,FALSE
TXN-0000592,11/9/2023 13:30,CUST-723972,9,d2a3ac50ad87,Electronics,7.029,74.9,526.47,FALSE
TXN-0001404,11/9/2023 13:48,CUST-980642,8,55439897605d,Sports,1.172,199.9,234.28,FALSE
TXN-0003141,11/9/2023 14:23,CUST-513941,9,8746d806aee3,Clothing,3.515,149.9,526.9,FALSE
TXN-0003852,11/9/2023 14:25,CUST-737187,8,39b46793f326,Beauty,32.802,7.9,259.14,FALSE
TXN-0000765,11/9/2023 15:34,CUST-704954,10,387add82a73e,Grocery,1.172,64.9,76.06,FALSE
TXN-0001617,11/9/2023 16:25,CUST-428374,7,7c4fd59917e9,Sports,12.887,548.92,7073.93,FALSE
TXN-0004554,11/9/2023 16:50,CUST-967358,4,062e8ce69112,Grocery,1.34,369.9,495.67,FALSE
TXN-0000201,11/9/2023 18:14,CUST-244538,10,ef24ba162f8a,Beauty,1.172,99.9,117.08,FALSE
TXN-0002148,11/9/2023 18:34,CUST-540306,6,188bac9afa3b,Sports,2.343,35.9,84.11,FALSE
TXN-0002385,11/9/2023 18:41,CUST-539200,6,ed33a2b2f289,Beauty,2.343,314.9,737.81,FALSE
TXN-0002827,11/9/2023 18:54,CUST-400242,5,a9ee09caaf40,Grocery,3.515,66.9,235.15,FALSE
TXN-0001594,11/9/2023 18:58,CUST-315935,6,b141b491548c,Clothing,3.515,47,165.2,FALSE
TXN-0001114,11/9/2023 19:02,CUST-408996,2,a3b49c1bf758,Home,1.172,129,151.19,FALSE
TXN-0001757,11/9/2023 21:08,CUST-762206,2,1baa52a07ad0,Electronics,8.201,87.66,718.9,FALSE
TXN-0001786,11/9/2023 21:43,CUST-741899,7,61c41c1402f2,Sports,1.172,49,57.43,FALSE
TXN-0004381,11/10/2023 9:12,CUST-879108,10,f89e1d64fc7e,Electronics,2.344,9.9,23.21,FALSE
TXN-0003464,11/10/2023 9:23,CUST-567130,1,c0d7b21c8d13,Clothing,0.656,539.89,354.17,FALSE
TXN-0002198,11/10/2023 9:56,CUST-513271,1,e3194de77bed,Sports,2.344,1789.68,4195.01,FALSE
TXN-0000665,11/10/2023 11:09,CUST-829100,2,450a827d9536,Sports,1.172,69,80.87,FALSE
TXN-0001962,11/10/2023 11:20,CUST-585850,6,e99f16f558ed,Clothing,4.688,140,656.32,FALSE
TXN-0003986,11/10/2023 11:35,CUST-898932,6,dbedc65be2f4,Sports,9.376,399,3741.02,FALSE
TXN-0002508,11/10/2023 11:46,CUST-834164,4,2b4ed1e812ef,Sports,4.688,295.18,1383.8,FALSE
TXN-0002496,11/10/2023 12:37,CUST-647691,8,61c41c1402f2,Beauty,1.172,49,57.43,FALSE
TXN-0004514,11/10/2023 13:13,CUST-667526,7,71104b1b1170,Home,4.688,65.99,309.36,FALSE
TXN-0004351,11/10/2023 13:23,CUST-827450,1,f89e1d64fc7e,Home,2.344,9.9,23.21,FALSE
TXN-0004659,11/10/2023 13:29,CUST-707499,6,14bd7336f525,Home,3.516,45.74,160.82,FALSE
TXN-0000178,11/10/2023 13:41,CUST-608315,9,79fe699115cf,Beauty,6.027,573.59,3457.03,FALSE
TXN-0000398,11/10/2023 15:01,CUST-755313,4,f56fb27d38a1,Sports,14.065,69.73,980.75,FALSE
TXN-0000454,11/10/2023 15:13,CUST-503759,9,f07bf65b250c,Sports,7.032,139.46,980.68,FALSE
TXN-0004405,11/10/2023 15:15,CUST-963354,8,383939c956d1,Beauty,1.172,79.9,93.64,FALSE
TXN-0002667,11/10/2023 15:58,CUST-792022,2,aff65297051a,Beauty,3.516,99.9,351.25,FALSE
TXN-0000308,11/10/2023 17:42,CUST-117945,2,039823e72e87,Home,4.688,199.9,937.13,FALSE
TXN-0002077,11/10/2023 18:39,CUST-684652,6,f08bd8605c9e,Clothing,1.172,720,843.84,FALSE
TXN-0002474,11/10/2023 19:07,CUST-659095,4,72fe892ee8a1,Electronics,7.032,69.68,489.99,FALSE
TXN-0000390,11/11/2023 6:01,CUST-949400,7,5f00a5c55f8f,Clothing,5.863,189.9,1113.38,FALSE
TXN-0000773,11/11/2023 7:15,CUST-920434,6,084d6e3e45db,Beauty,1.173,299.9,351.78,FALSE
TXN-0002394,11/11/2023 9:21,CUST-987329,7,45d4a4048081,Grocery,8.208,57.01,467.94,FALSE
TXN-0002883,11/11/2023 9:42,CUST-730589,6,cdc996ab14c5,Grocery,1.173,249.9,293.13,FALSE
TXN-0004879,11/11/2023 10:18,CUST-747462,4,ff88c2914cd0,Grocery,15.244,79.9,1218,FALSE
TXN-0001156,11/11/2023 11:36,CUST-948493,4,193e75cb1057,Beauty,2.345,143.11,335.59,FALSE
TXN-0004540,11/11/2023 11:37,CUST-944041,9,f8aebf5f2dcd,Home,7.036,24,168.86,FALSE
TXN-0001674,11/11/2023 12:29,CUST-266016,7,1acf3f6e03a3,Grocery,1.173,219.9,257.94,FALSE
TXN-0004396,11/11/2023 12:50,CUST-713579,7,93fd3ced9d80,Beauty,5.863,149.9,878.86,FALSE
TXN-0000985,11/11/2023 12:54,CUST-710565,10,1e6abf2ee5cb,Clothing,3.518,119.9,421.81,FALSE
TXN-0001346,11/11/2023 14:00,CUST-107515,3,10a5bd97291b,Beauty,1.513,599.9,907.65,FALSE
TXN-0003298,11/11/2023 14:01,CUST-683610,6,32d5d64e9b89,Electronics,2.345,39.9,93.57,FALSE
TXN-0003369,11/11/2023 14:12,CUST-339458,6,d14cfbbe5dbd,Home,3.518,79.8,280.74,TRUE
TXN-0002778,11/11/2023 14:42,CUST-482385,10,d788cc0f8e2a,Electronics,5.863,159.9,937.49,FALSE
TXN-0001893,11/11/2023 15:25,CUST-363173,4,dd2d9030db0d,Grocery,4.69,59.48,278.96,FALSE
TXN-0000146,11/11/2023 15:48,CUST-580892,1,e85e6aab0d15,Clothing,18.762,259.12,4861.61,FALSE
TXN-0002031,11/11/2023 15:52,CUST-818710,4,a1b8684387bb,Beauty,5.863,94.57,554.46,FALSE
TXN-0000970,11/11/2023 15:58,CUST-827114,10,084e6e43d803,Home,1.079,1799.9,1942.09,FALSE
TXN-0001876,11/11/2023 16:16,CUST-462771,3,61c41c1402f2,Beauty,1.173,49,57.48,FALSE
TXN-0000353,11/11/2023 17:42,CUST-423866,5,7228a34dc028,Clothing,1.173,126,147.8,FALSE
TXN-0001289,11/11/2023 17:52,CUST-433448,9,30086f109c02,Sports,1.173,349,409.38,FALSE
TXN-0000560,11/11/2023 18:37,CUST-991887,8,fdbeb131620c,Clothing,2.345,219,513.56,FALSE
TXN-0002028,11/11/2023 19:30,CUST-367413,1,e852bb0cd67b,Beauty,4.69,42.9,201.2,FALSE
TXN-0001267,11/11/2023 19:35,CUST-231982,5,b1e5e43cf1d5,Sports,1.173,109.9,128.91,FALSE
TXN-0000936,11/12/2023 6:31,CUST-511558,10,61c41c1402f2,Home,1.173,49,57.48,FALSE
TXN-0000408,11/12/2023 8:41,CUST-378172,2,5f80a6efd0c5,Grocery,0.634,477.89,302.98,TRUE
TXN-0000543,11/12/2023 9:52,CUST-663698,1,211171fd6b9b,Grocery,1.173,251.01,294.43,FALSE
TXN-0003724,11/12/2023 10:29,CUST-663852,4,888d0e9669a6,Grocery,1.173,339.9,398.7,FALSE
TXN-0000679,11/12/2023 10:46,CUST-973132,9,9d78925e324d,Clothing,4.693,102.96,483.19,FALSE
TXN-0000756,11/12/2023 10:52,CUST-639839,6,315b9c076ce0,Electronics,8.212,74.9,615.08,FALSE
TXN-0000193,11/12/2023 11:19,CUST-617224,6,b6120a5f4e28,Home,1.173,2190,2568.87,FALSE
TXN-0002458,11/12/2023 11:27,CUST-505600,9,7828df81f2d0,Sports,2.346,49.9,117.07,FALSE
TXN-0004166,11/12/2023 11:34,CUST-810652,5,e888a8d8a43c,Home,0.328,560.89,183.97,FALSE
TXN-0003399,11/12/2023 11:43,CUST-300583,3,3fe69c3913fa,Electronics,1.173,199.9,234.48,FALSE
TXN-0000585,11/12/2023 12:43,CUST-141528,10,a19ccd74db0f,Sports,3.519,59.9,210.79,FALSE
TXN-0003912,11/12/2023 13:42,CUST-564124,8,77460807acc2,Clothing,2.346,209.9,492.43,FALSE
TXN-0003845,11/12/2023 14:23,CUST-412955,1,2b4f2b158096,Beauty,30.502,14.88,453.87,FALSE
TXN-0000937,11/12/2023 14:24,CUST-372706,5,836bf8db7254,Home,4.693,125.9,590.85,TRUE
TXN-0002485,11/12/2023 15:27,CUST-652420,6,3c9eaf4966a5,Clothing,1.173,179.9,211.02,FALSE
TXN-0000339,11/12/2023 15:30,CUST-250692,1,1a7a5d7522ca,Sports,5.866,107.85,632.65,FALSE
TXN-0000682,11/12/2023 15:37,CUST-383242,9,e23e9bb75589,Sports,3.519,166.27,585.1,FALSE
TXN-0003138,11/12/2023 16:07,CUST-769866,2,f726d2234aa8,Electronics,8.212,54.9,450.84,FALSE
TXN-0002819,11/12/2023 19:19,CUST-573643,5,24695ee127af,Home,17.597,44.8,788.35,FALSE
TXN-0002754,11/12/2023 21:52,CUST-280823,9,9919f61c2b36,Sports,8.212,99.89,820.3,FALSE
TXN-0004154,11/13/2023 9:47,CUST-824081,7,2716ebe9a4a0,Home,2.347,159,373.17,FALSE
TXN-0001433,11/13/2023 10:28,CUST-227971,6,f18795da117c,Sports,3.913,559,2187.37,FALSE
TXN-0003510,11/13/2023 10:40,CUST-723597,6,d6c3d606b575,Clothing,0.244,448.99,109.55,FALSE
TXN-0000630,11/13/2023 13:08,CUST-279956,9,f1cc6216c8e6,Sports,4.695,63,295.79,FALSE
TXN-0001673,11/13/2023 13:14,CUST-538422,6,91c32a0986a1,Beauty,3.521,219.9,774.27,FALSE
TXN-0000738,11/13/2023 13:15,CUST-810854,3,5196747a75a4,Clothing,1.174,119.9,140.76,FALSE
TXN-0000700,11/13/2023 13:23,CUST-105375,4,0bf1baddcf34,Grocery,76.29,19.74,1505.96,FALSE
TXN-0001057,11/13/2023 13:47,CUST-193860,1,ee10b86ba378,Sports,3.521,59.9,210.91,FALSE
TXN-0004156,11/13/2023 14:20,CUST-735432,2,ba7c2d59aa47,Home,2.692,349.9,941.93,FALSE
TXN-0002399,11/13/2023 14:36,CUST-742327,9,1d102a19bf77,Sports,4.695,20.21,94.89,FALSE
TXN-0003672,11/13/2023 15:14,CUST-972466,5,b1e5e43cf1d5,Sports,1.174,109.9,129.02,FALSE
TXN-0004092,11/13/2023 15:46,CUST-594544,1,034037aebd6e,Grocery,8.216,99.9,820.78,FALSE
TXN-0003183,11/13/2023 17:06,CUST-863029,4,dfa7fba71f1c,Clothing,3.521,239,841.52,FALSE
TXN-0002816,11/13/2023 18:32,CUST-508918,4,d8855f312172,Grocery,1.174,119.9,140.76,FALSE
TXN-0003896,11/13/2023 18:43,CUST-992027,4,81086b0ec00e,Clothing,3.521,59.5,209.5,FALSE
TXN-0004046,11/13/2023 20:40,CUST-549905,5,29a66e626d9d,Electronics,1.174,259.9,305.12,FALSE
TXN-0002381,11/13/2023 21:36,CUST-376501,9,df11e03d7173,Grocery,0.112,532.42,59.63,FALSE
TXN-0001981,11/14/2023 1:08,CUST-566332,9,61cb159b05df,Sports,2.348,59.07,138.7,FALSE
TXN-0004357,11/14/2023 1:36,CUST-100367,4,67fb932c6eac,Sports,3.523,59.9,211.03,FALSE
TXN-0003830,11/14/2023 6:45,CUST-843598,8,5b5634033143,Electronics,0.311,599.02,186.3,FALSE
TXN-0001023,11/14/2023 9:03,CUST-978857,5,49a3f0d12eca,Beauty,1.174,246.71,289.64,FALSE
TXN-0002615,11/14/2023 9:05,CUST-388894,9,ae185bd45573,Beauty,1.174,89.9,105.54,FALSE
TXN-0000092,11/14/2023 9:08,CUST-898389,5,3841203cd0d9,Grocery,3.523,249,877.23,FALSE
TXN-0003951,11/14/2023 9:25,CUST-850342,6,86e88782e693,Beauty,2.348,299.9,704.17,FALSE
TXN-0002293,11/14/2023 10:50,CUST-797909,3,8a52d2bfcbc1,Electronics,10.568,99.77,1054.37,FALSE
TXN-0000019,11/14/2023 11:40,CUST-320449,1,dd2d9030db0d,Sports,4.697,59.48,279.38,FALSE
TXN-0004954,11/14/2023 11:44,CUST-822912,8,6f775974ce0a,Beauty,1.174,209.9,246.42,FALSE
TXN-0001604,11/14/2023 13:43,CUST-207806,3,1703c51d72cf,Clothing,1.174,39.9,46.84,FALSE
TXN-0003908,11/14/2023 13:58,CUST-617647,7,b05c7bf837da,Sports,1.174,119.9,140.76,FALSE
TXN-0003947,11/14/2023 14:00,CUST-552486,7,87ed7af9900b,Clothing,14.091,54.9,773.6,FALSE
TXN-0001696,11/14/2023 14:16,CUST-364063,5,34d10196dd0a,Grocery,3.523,69.9,246.26,FALSE
TXN-0003559,11/14/2023 15:05,CUST-349153,6,68ab8225eec0,Beauty,4.029,469.9,1893.23,FALSE
TXN-0002220,11/14/2023 15:23,CUST-808854,9,215b8b1d4335,Clothing,1.174,60,70.44,FALSE
TXN-0003390,11/14/2023 17:25,CUST-864650,6,d2a3ac50ad87,Sports,7.045,74.9,527.67,FALSE
TXN-0002348,11/14/2023 17:38,CUST-438059,9,f18795da117c,Electronics,3.915,559,2188.48,FALSE
TXN-0004058,11/14/2023 17:41,CUST-306663,9,08f5e29bdcb3,Sports,1.174,45.9,53.89,FALSE
TXN-0002684,11/14/2023 17:48,CUST-151957,2,e23e9bb75589,Electronics,3.523,166.27,585.77,FALSE
TXN-0003899,11/14/2023 17:56,CUST-586708,5,6dabe25f8d9f,Sports,4.697,39.9,187.41,FALSE
TXN-0004551,11/14/2023 18:21,CUST-865566,1,bac97dd6768a,Home,2.348,69.9,164.13,FALSE
TXN-0003095,11/14/2023 18:41,CUST-442720,8,ec81750d565a,Grocery,2.348,41.9,98.38,FALSE
TXN-0000037,11/14/2023 18:46,CUST-720813,8,03dfd037bfd5,Grocery,3.523,149.9,528.1,FALSE
TXN-0003815,11/14/2023 18:56,CUST-996681,4,adc4f892a569,Electronics,3.523,73,257.18,TRUE
TXN-0004155,11/15/2023 8:02,CUST-581186,10,4f0bb8e3a34f,Sports,1.175,49.9,58.63,FALSE
TXN-0000570,11/15/2023 9:05,CUST-558471,1,b16b1a164222,Sports,16.447,25.86,425.32,FALSE
TXN-0000580,11/15/2023 9:07,CUST-954101,3,4f0bb8e3a34f,Sports,1.175,49.9,58.63,FALSE
TXN-0001536,11/15/2023 10:03,CUST-268055,8,f0bd2230ace7,Beauty,1.175,109.9,129.13,FALSE
TXN-0004024,11/15/2023 10:14,CUST-304463,8,5f3114373ddd,Clothing,2.35,449.9,1057.27,FALSE
TXN-0003679,11/15/2023 11:08,CUST-112008,8,69ee50b02ee7,Home,1.175,213,250.28,FALSE
TXN-0004708,11/15/2023 11:11,CUST-554299,4,5b5634033143,Electronics,0.311,599.02,186.3,FALSE
TXN-0002054,11/15/2023 11:49,CUST-616064,9,47b43b967d62,Grocery,19.972,39.9,796.88,FALSE
TXN-0000503,11/15/2023 12:15,CUST-831882,9,e3c7fb6549f8,Clothing,3.524,89.9,316.81,FALSE
TXN-0003055,11/15/2023 12:34,CUST-798737,7,2f0ab968441f,Beauty,1.175,79,92.82,FALSE
TXN-0004948,11/15/2023 13:36,CUST-347352,5,a7da9fd8ea83,Sports,28.195,67.35,1898.93,FALSE
TXN-0001248,11/15/2023 13:36,CUST-634522,6,256634958b56,Home,2.35,117,274.95,FALSE
TXN-0004536,11/15/2023 14:02,CUST-756742,6,150c62dfa612,Clothing,1.175,269.9,317.13,FALSE
TXN-0004022,11/15/2023 14:11,CUST-995264,4,a7f920b4ed86,Grocery,8.224,79,649.7,FALSE
TXN-0002322,11/15/2023 16:09,CUST-869490,10,efd51835bde5,Sports,7.049,45,317.21,FALSE
TXN-0003058,11/15/2023 18:07,CUST-384138,1,13d4259b0f09,Sports,4.606,289.9,1335.28,FALSE
TXN-0001856,11/15/2023 18:21,CUST-548902,3,82bd50826e94,Beauty,4.699,63.9,300.27,FALSE
TXN-0004360,11/15/2023 18:58,CUST-641546,4,3d036dd629b5,Grocery,3.524,151,532.12,FALSE
TXN-0003388,11/15/2023 20:04,CUST-210144,5,6c438652e521,Sports,1.175,449.9,528.63,FALSE
TXN-0003756,11/15/2023 20:19,CUST-986779,4,44dbeba70827,Beauty,13.489,128.27,1730.23,FALSE
TXN-0003105,11/16/2023 7:19,CUST-126543,10,62e88cda5f42,Sports,1.175,209.9,246.63,FALSE
TXN-0004211,11/16/2023 10:19,CUST-126883,5,840d1024e0a6,Grocery,1.175,799.9,939.88,FALSE
TXN-0001336,11/16/2023 11:43,CUST-228269,6,1643cd824730,Beauty,25.858,25.9,669.72,FALSE
TXN-0004569,11/16/2023 12:04,CUST-617624,8,bae6f0a1cdc1,Beauty,25.716,198.97,5116.71,FALSE
TXN-0003482,11/16/2023 12:13,CUST-950653,2,8702ed14266c,Electronics,3.211,879.89,2825.33,FALSE
TXN-0001116,11/16/2023 12:14,CUST-825277,5,ac3b090ec2ae,Clothing,2.351,69.9,164.33,FALSE
TXN-0000257,11/16/2023 14:53,CUST-589030,6,e2f0530d0f6e,Home,41.137,186.83,7685.63,FALSE
TXN-0002165,11/16/2023 15:15,CUST-268727,9,93ef0f20a237,Beauty,5.877,43.02,252.83,FALSE
TXN-0004331,11/16/2023 15:28,CUST-380392,9,a1c1cebf7806,Grocery,1.175,45.9,53.93,FALSE
TXN-0001125,11/16/2023 15:47,CUST-523077,1,ca084e986974,Beauty,8.698,149.68,1301.92,FALSE
TXN-0002462,11/16/2023 16:15,CUST-837786,10,8acf1d1a462d,Sports,2.351,160,376.16,FALSE
TXN-0000175,11/16/2023 16:34,CUST-106154,7,598d26e4c5d4,Grocery,1.175,149.9,176.13,FALSE
TXN-0000239,11/16/2023 18:55,CUST-118314,10,b597163b4d0e,Electronics,1.175,369.9,434.63,FALSE
TXN-0003342,11/17/2023 9:10,CUST-657572,10,9f4ca69b0075,Electronics,14.111,145,2046.1,FALSE
TXN-0002506,11/17/2023 10:25,CUST-334352,10,3e1f8d799d29,Home,5.905,459.9,2715.71,FALSE
TXN-0001162,11/17/2023 10:36,CUST-451724,10,d862997509e4,Grocery,7.055,18.59,131.15,FALSE
TXN-0003424,11/17/2023 11:22,CUST-424094,9,61a27226f770,Electronics,2.352,69.9,164.4,FALSE
TXN-0004084,11/17/2023 12:05,CUST-863497,3,fd60d49a3686,Beauty,8.231,225,1851.98,FALSE
TXN-0003624,11/17/2023 12:09,CUST-202258,4,832a5d76ea6e,Sports,3.528,169.9,599.41,FALSE
TXN-0000091,11/17/2023 12:16,CUST-462503,4,823f41b03e80,Electronics,4.704,103,484.51,FALSE
TXN-0002429,11/17/2023 14:35,CUST-829570,4,aa30ba09be6d,Beauty,1.176,39.59,46.56,FALSE
TXN-0000555,11/17/2023 14:41,CUST-868160,10,7a4849f1c52e,Grocery,2.352,349.9,822.96,FALSE
TXN-0000060,11/17/2023 14:57,CUST-983391,3,69378e913d39,Home,1.176,69.9,82.2,FALSE
TXN-0001873,11/17/2023 15:08,CUST-925133,2,8be82ca45b35,Electronics,14.111,75.37,1063.55,FALSE
TXN-0000949,11/17/2023 15:20,CUST-863409,4,d68265ff2ef9,Grocery,0.24,1199.02,287.76,FALSE
TXN-0002642,11/17/2023 16:59,CUST-681015,6,e31147a790d2,Sports,2.352,89.9,211.44,FALSE
TXN-0004628,11/17/2023 18:07,CUST-511276,6,06973be540c3,Electronics,3.528,45.9,161.94,FALSE
TXN-0000006,11/17/2023 18:36,CUST-850630,3,de8deca340de,Electronics,1.176,34.9,41.04,FALSE
TXN-0004443,11/17/2023 18:44,CUST-329673,8,30204f754c9f,Clothing,2.352,45.9,107.96,FALSE
TXN-0000568,11/17/2023 19:16,CUST-849172,7,ee10b86ba378,Sports,3.528,59.9,211.33,FALSE
TXN-0003652,11/18/2023 8:31,CUST-614614,9,325b9128ddfa,Grocery,9.412,42.4,399.07,FALSE
TXN-0002524,11/18/2023 9:36,CUST-140450,10,cffc105d4b68,Sports,1.176,272.9,320.93,FALSE
TXN-0003129,11/18/2023 10:39,CUST-198729,8,6b5d639508b1,Home,2.353,139.9,329.18,FALSE
TXN-0004108,11/18/2023 11:07,CUST-763404,3,630f1fd1c826,Clothing,1.176,209.9,246.84,FALSE
TXN-0002643,11/18/2023 11:50,CUST-429907,5,77bbec1e34f1,Electronics,7.059,39.9,281.65,FALSE
TXN-0001106,11/18/2023 12:01,CUST-401064,2,ee865acdae75,Sports,5.882,79.9,469.97,FALSE
TXN-0001329,11/18/2023 12:35,CUST-465774,6,303d4032e8b6,Sports,1.176,69.9,82.2,FALSE
TXN-0001961,11/18/2023 13:52,CUST-797388,6,5e707e071f92,Home,1.176,79.9,93.96,FALSE
TXN-0003690,11/18/2023 14:25,CUST-311882,1,11ec87d50c56,Grocery,1.176,123.9,145.71,FALSE
TXN-0001611,11/18/2023 14:56,CUST-447275,8,9c61b74d6be1,Grocery,8.235,59.9,493.28,FALSE
TXN-0002980,11/18/2023 15:38,CUST-715520,3,3c8f081cbde7,Home,1.176,44.9,52.8,FALSE
TXN-0000802,11/18/2023 16:03,CUST-749068,2,4e7f2ad04a30,Clothing,1.176,1199.9,1411.08,FALSE
TXN-0001794,11/18/2023 17:09,CUST-855805,6,8d4d1754879b,Electronics,2.353,139.9,329.18,FALSE
TXN-0001660,11/18/2023 18:40,CUST-642109,3,4049b65117d5,Grocery,1.176,149.9,176.28,FALSE
TXN-0001912,11/18/2023 18:56,CUST-889866,7,5f82ca26f59c,Beauty,1.176,649.9,764.28,FALSE
TXN-0003287,11/19/2023 8:24,CUST-669867,9,ce46e5dbd6c0,Electronics,15.301,69.9,1069.54,FALSE
TXN-0003431,11/19/2023 9:08,CUST-130700,7,4dacca01369b,Home,14.124,30.28,427.67,FALSE
TXN-0004930,11/19/2023 9:09,CUST-118139,4,a1c1cebf7806,Electronics,1.177,45.9,54.02,FALSE
TXN-0003152,11/19/2023 9:57,CUST-366932,9,ae185bd45573,Clothing,1.177,89.9,105.81,FALSE
TXN-0001266,11/19/2023 10:01,CUST-213527,7,8477d49f0c7b,Clothing,1.177,41.9,49.32,FALSE
TXN-0003949,11/19/2023 10:10,CUST-520545,9,637d9bb28d0e,Electronics,19.844,377.06,7482.38,FALSE
TXN-0003749,11/19/2023 11:02,CUST-515090,5,d05185243e19,Home,1.177,49.9,58.73,FALSE
TXN-0004790,11/19/2023 11:21,CUST-547493,4,43c579ce2ecd,Beauty,2.354,169.9,399.94,FALSE
TXN-0003526,11/19/2023 12:35,CUST-817762,8,8f0a0b9b532a,Home,4.708,54.9,258.47,FALSE
TXN-0002238,11/19/2023 13:01,CUST-441970,4,b597163b4d0e,Home,1.177,369.9,435.37,FALSE
TXN-0003614,11/19/2023 13:03,CUST-320601,3,9255e8ec0f15,Sports,1.177,49.9,58.73,FALSE
TXN-0004204,11/19/2023 13:22,CUST-589928,1,cffc105d4b68,Home,1.177,272.9,321.2,FALSE
TXN-0003044,11/19/2023 13:39,CUST-487676,2,36e6ca6d048f,Electronics,2.354,109.9,258.7,FALSE
TXN-0003322,11/19/2023 14:07,CUST-698555,10,9e60be63d44c,Beauty,0.454,399.9,181.55,TRUE
